author_name,paper_id
E Gouv,1112769
B Raj,1112769
M Ravishankar,1112769
R Rosenfeld,1112769
M Siegler,1112769
R Stern,1112769
E Thayer,1112769
L Claudie,1113283
R Philip,1113283
J Lazzaro,393220
J Wawrzynek,393220
R Lippmann,393220
G Levow,1123011
P Martin,754341
A Kehler,754341
P Turney,14541
L Galescu,1122252
E Ringger,1122252
J Allen,1122252
F Beaufays,1114763
M Weintraub,1114763
Y Konig,1114763
J Lazzaro,1121728
J Wawrzynek,1121728
D Beeferman,1115848
A Berger,1115848
J Lafferty,1115848
B Watson,1120671
G Jones,355353
D James,355353
H Okuno,1130360
T Nakatani,1130360
T Kawabata,1130360
M Betz,152906
H Hild,152906
T Schultz,1117058
A Waibel,1117058
A Potamianos,1127012
R Rose,1127012
S Shi,675770
A Weigend,675770
L Stern,675770
H Ogawa,1135114
K Asanovic,171432
N Morgan,171432
B Kingsbury,1135408
N Morgan,1135408
S Greenberg,1135408
G Tajchman,1135423
D Jurafsky,1135423
E Fosler,1135423
N Morgan,99820
J Beck,99820
P Kohn,99820
J Bilmes,99820
D Jurafsky,856131
A Bell,856131
E FoslerLussiery,856131
C Girand,856131
W Raymond,856131
Y Konig,1135606
B Mak,1139218
N Kanedera,1140316
T Arai,1140316
H Hermansky,1140316
M Pavel,1140316
S Tibrewala,734688
H Hermansky,734688
C Avendano,1140323
S VanVuuren,1140323
H Hermansky,1140323
T Arai,741560
M Pavel,741560
H Hermansky,741560
C Avendano,741560
R Cole,846841
D Novick,846841
D Burnett,846841
B Hansen,846841
S Sutton,846841
M Fanty,846841
N Coccaro,1140472
D Jurafskyy,1140472
J Koppelman,1103937
A Stephanie,1103937
S Roukos,1103937
A Parmar,1109371
D Stephanie,1109371
S Dr,1109371
H Meng,1109371
A Smith,1109371
N Strm,1110155
S Mitchell,1129372
H Martin,24745
H Martin,24745
R Hugo,29633
P Garth,29633
A Gibson,29633
C Mahadev,29633
S Daniel,29633
P Siewiorek,29633
F Roy,29633
R Carlson,29633
H Patterson,29633
R Cole,733369
L Hirschman,733369
L Atlas,733369
H Hermansky,733369
P Price,733369
M Beckman,733369
S Levinson,733369
H Silverman,733369
A Biermann,733369
K McKeown,733369
J Spitz,733369
M Bush,733369
N Morgan,733369
A Waibel,733369
M Clements,733369
D Novick,733369
C Weinstein,733369
J Cohen,733369
M Ostendorf,733369
S Zahorian,733369
O Garcia,733369
S Oviatt,733369
V Zue,733369
B Hanson,733369
A Stolcke,29499
S Omohundro,29499
S Vedula,233327
S Victor,233327
W Zue,233327
A Smith,233327
N Strm,1104272
K Tekniska,1104272
H Kungliga,1104272
T Denfrsvaras,1104272
S Koenig,1104272
R Simmons,1104272
J Joo,829999
L Paul,829999
A Fishwick,829999
J Joo,1139317
L Paul,1139317
A Fishwick,1139317
M Peter,20407
M Veloso,77826
S Kambhampati,26370
S Kambhampati,26372
A Mali,583432
S Kambhampati,583432
T Estlin,37486
C Seki,1152641
M Tennenholtz,1129230
J Blythe,36319
J Carbonell,36319
M Veloso,36319
R Simmons,36319
J Pearl,36319
M Wolverton,299596
M desJardins,299596
L Edival,1107926
D Manuela,1107926
M Veloso,1107926
S Kambhampati,26374
C Knoblock,26374
Q Yang,26374
D Nau,83663
S Gupta,83663
W Regli,83663
M Gervasio,218643
G DeJong,218643
A Mali,1128486
S Kambhampati,1128486
A Mali,1128487
S Kambhampati,1128487
S Kambhampati,63332
S Gupta,1115705
C Paredis,1115705
P Brown,1115705
U Scholz,1128918
T Stutzle,1128918
M Thielscher,1128918
J Joo,1139365
L William,1139365
D Norris,1139365
P Fishwick,1139365
E Melis,1153137
A Blum,898025
J Langford,898025
R Fox,1105172
A Jr,1105172
M Nelson,1105172
K Erol,1105172
J Hendler,1105172
D Nau,1105172
H Kautz,1924
B Selman,1924
N Carver,10886
V Lesser,10886
S Kambhampati,20396
B Srivastava,20396
S Smith,55014
D Nau,55014
T Throop,55014
O Etzioni,5130
S Hanks,5130
D Weld,5130
D Draper,5130
N Lesh,5130
M Williamson,5130
E Melis,211362
A Bundy,211362
S Engelson,247922
N Bertani,247922
E Atkins,677196
E Durfee,677196
K Shin,677196
J Luis,77973
A Craig,77973
A Knoblock,77973
S Koenig,77973
R Simmons,77973
M desJardins,1105465
E Melis,1106618
I Stamos,1138322
P Allen,1138322
R Jensen,1139926
M Veloso,1139926
K Decker,4822
V Lesser,4822
J Blythe,13388
M Veloso,13388
L DeSouza,13388
L Karlsson,1153808
S Minton,20399
J Bresina,20399
M Drummond,20399
S Majercik,27970
M Littman,27970
R Amant,23796
P Cohen,23796
H Kautz,33044
B Selman,33044
H Kautz,33046
D McAllester,33046
B Selman,33046
S Kambhampati,35016
T Estlin,65147
R Mooney,65147
M Wellman,89427
J Doyle,89427
J Ambite,77972
C Knoblock,77972
J Blythe,77814
M Veloso,77814
E Durfee,4825
V Lesser,4825
R Tsuneto,216745
J Hendler,216745
D Nau,216745
V Richard,539132
B Leliane,539132
N DeBarros,539132
A Valente,539132
S Kambhampati,583231
A Mali,583231
B Srivastava,583231
S Kambhampati,1128493
T Dean,1123543
S Lin,1123543
E Ephrati,482146
J Rosenschein,482146
J Joo,830674
L William,830674
D Norris,830674
P Fishwick,830674
J Joo,834446
L Paul,834446
A Fishwick,834446
K Miyashita,1109763
J Gratch,1111540
S Kambhampati,1128496
R Tombropoulos,62781
A Schweikard,62781
J Latombe,62781
J Adler,62781
D Dor,1133072
U Zwick,1133072
C VanKemenade,654519
C Hendriks,654519
H Hesselink,654519
J Kok,654519
Y Gil,1137476
P Fishwick,1139498
G Kim,1139498
J Lee,1139498
R Tsuneto,1112297
J Hendler,1112297
D Nau,1112297
L Nunes,1112297
D Av,1112297
L Gualberto,1112297
N Ashish,1256
C Knoblock,1256
A Levy,1256
C Knoblock,1257
H Choset,10327
J Burdick,10327
B Srivastava,26388
S Kambhampati,26388
A Mali,26388
S Kambhampati,27423
J Koehler,27969
B Nebel,27969
J Hoffmann,27969
Y Dimopoulos,27969
D Joslin,33304
M Pollack,33304
N Onder,38248
M Pollack,38248
C Knoblock,29248
Q Yang,29248
D Wilkins,36330
K Myers,36330
C Boutilier,52116
M Puterman,52116
E Ephrati,71008
J Rosenschein,71008
S Smith,83625
K Hebbar,83625
D Nau,83625
I Minis,83625
M Alicia,37497
R Bergmann,152471
W Wilke,152471
M Pollack,191398
V Subrahmanian,1134663
C Zaniolo,1134663
X Li,350515
S Kambhampati,350515
K Hirode,350515
J Shah,350515
S Kambhampati,583557
E Atkins,126458
E Durfee,126458
K Shin,126458
Y Shahar,629400
M Musen,629400
S Majercik,659298
M Littman,659298
F Bacchus,175068
F Kabanza,175068
D Musliner,580062
S Kambhampati,304589
J Tenenbaum,304589
V Thrombosis,139063
P Haddawy,139063
P AnHai,139063
B Doan,139063
C Kahn,139063
M Jr,139063
E Fink,1103310
J Blythe,1103310
D Kibler,1103420
K Schwamb,1103420
B Srivastava,1018653
S Kambhampati,1018653
A Doan,139057
P Haddawy,139057
B Kettler,379288
L Darden,379288
M Gervasio,345625
G DeJong,345625
M Becker,1110874
N McCain,114632
H Turner,114632
E Melis,1111286
A Schweikard,1126822
R Tombropoulos,1126822
J Adler,1126822
A Schweikard,289966
F Schwarzer,289966
K Myers,1122006
N Peek,1133367
P Lucas,1133367
R Jones,1123792
R Wray,1123792
M VanLent,1123792
J Laird,1123792
R Tsunetoy,1120704
K Erol,1120704
J Hendleryz,1120704
D Nauyz,1120704
M Shanahan,1129153
J Luis,1116579
A Craig,1116579
A Knoblock,1116579
A Valente,1138180
T Hu,1139711
A Kahng,1139711
G Robins,1139711
E Atkins,681868
E Durfee,681868
K Shin,681868
E Durfee,681868
K Shin,681868
D Koditschek,681868
M Wellman,681868
N Harris,681868
D Hildum,1118663
N Sadeh,1118663
T Laliberty,1118663
S Smith,1118663
J McA,1118663
D Kjenstad,1118663
P Haddawy,79656
A Doan,79656
R Goodwin,79656
T Oates,1383
P Cohen,1383
A Blum,1916
M Furst,1916
C Knoblock,1926
Y Gil,2428
G Dana,1152621
S Nau,1152621
K Erol,125371
D Nau,125371
V Subrahmanian,125371
E Hovy,15480
R Reiter,4432
P Stone,20404
M Veloso,20404
J Blythe,20404
S Kambhampati,26375
E Parker,26375
E Lambrecht,26375
D Borrajo,26375
M Veloso,26375
M Cox,28267
A Ram,28267
C Knoblock,29249
E Durfee,6356
V Lesser,6356
R Amant,30400
P Cohen,30400
K Decker,6355
V Lesser,6355
I Frank,40165
T Finin,700360
D McKay,700360
R Fritzson,700360
D Mckay,700360
P Systems,700360
D Cook,4293
P Gmytrasiewicz,4293
L Holder,4293
S Kambhampati,63335
D Nau,63335
R Srinivasan,1386
A Howe,1386
D McDermott,1386
H Kitano,89067
M Tambe,89067
P Stone,89067
M Veloso,89067
S Coradeschi,89067
E Osawa,89067
H Matsubara,89067
I Noda,89067
M Asada,89067
L Greenwald,103804
T Dean,103804
S Kambhampati,64509
J Chen,64509
J Lever,146215
B Richards,146215
F Lin,175328
D Musliner,26031
M Boddy,26031
R Goldman,26031
K Krebsbach,26031
C McVey,224019
E Atkins,224019
E Durfee,224019
K Shin,224019
A Schweikard,156882
R Tombropoulos,156882
L Kavraki,156882
J Adler,156882
J Latombe,156882
M Bodduluri,156882
J Depp,156882
B Preising,156882
H Chang,302500
T Li,302500
H Choi,347982
V Liatsos,347982
A ElKholy,347982
B Richards,347982
L Schubert,29841
A Gerevini,29841
A Gertner,629453
G Ferguson,425758
J Allen,425758
B Miller,425758
E Ringger,425758
M Gervasio,199778
A Doan,385142
B AlBadr,460054
S Hanks,460054
M Friedman,592515
D Weld,592515
M Frank,1152111
J Blythe,1103565
K Fujimura,1103625
H Samet,1103625
M Veloso,470517
M Pollack,470517
M Cox,470517
M Alicia,1104467
J Lever,1106002
B Richards,1106002
J Blythe,210081
A Lavie,1106677
L Levin,1106677
P Zhan,1106677
M Taboada,1106677
D Gates,1106677
M Lapata,1106677
C Clark,1106677
M Broadhead,1106677
A Waibel,1106677
S Ravela,1106775
R Weiss,1106775
B Draper,1106775
B Pinette,1106775
A Hanson,1106775
E Riseman,1106775
R Michael,1107139
W Huang,1108406
M Mason,1108406
R Brafman,1109518
H Hoos,1109518
C Boutilier,1109518
R Mraz,1110237
A Howe,1110237
A VonMayrhauser,1110237
L Li,1110237
E James,1110237
H Dana,1110237
S Nau,1110237
S Anderson,1111145
P Cohen,1111145
N Zhang,1112108
W Liu,1112108
P Malik,1112833
A Deshpande,1112833
T Weingrtner,1114123
K Miyashita,1117514
M Hori,1117514
E Lambrecht,1128491
S Kambhampati,1128491
S Kambhampati,485784
E Atkins,1133646
E Durfee,1133646
K Shin,1133646
N Friedman,1123981
D Koller,1123981
D Joslin,33305
M Pollack,33305
G Ferguson,1052434
J Allen,1052434
B Cheung,1122436
K Chow,1122436
A Yong,1122436
C Knoblock,63341
Q Yang,63341
M Nirkhe,582861
S Kraus,582861
C VanKemenade,1131754
J Kok,1131754
T Dean,7423
L Pack,7423
J Kaelbling,7423
A Kirman,7423
D McDermott,1052439
D McDermott,1135622
J Gunderson,1139846
C Plaunt,1139929
K Rajan,1139929
B Pell,1139929
N Muscettola,1139929
B Harris,1139930
D Cook,1139930
F Lewis,1139930
S Anderson,1152115
R Amant,23795
P Cohen,23795
I Lewin,153245
S Pulman,153245
C Paredis,1112814
P Khosla,1112814
C Paredis,1112814
P Khosla,1112814
A Ram,940
W Bibel,1153890
S Thiebaux,19191
J Hertzberg,19191
W Shoaff,19191
M Schneider,19191
S Kambhampati,26377
X Yang,26377
K McKeown,15499
K Kukich,15499
J Shaw,15499
A Barrett,763
D Weld,763
A Howe,1380
L Pyeatt,1380
N Kushmerick,6230
S Hanks,6230
D Weld,6230
D McAllester,777
D Rosenblitt,777
R Reiter,3051
K Claffy,3942
G Polyzos,3942
H Braun,3942
D Langer,3942
J Rosenblatt,3942
M Hebert,3942
Y Gil,37489
S Katukam,5605
S Kambhampati,5605
S Benson,6227
T Dean,7422
R Givan,7422
M Boddy,13186
T Dean,13186
K Zita,13395
H Jonathan,13395
R Shewchuk,13395
M Veloso,13395
V Honavar,13654
L Uhr,13654
P Heeman,14984
J Allen,14984
R Reiter,15806
J Scott,783
P Daniel,783
S Weld,783
R Michael,15884
Y Johanna,15884
D Moore,15884
M Pollack,15884
N Joseph,23782
W Sullivan,23782
S Tyler,23782
Y Arens,1485
C Chee,1485
C Hsu,1485
C Knoblock,1485
C Farens,1485
V Almeida,1108820
A Bestavros,1108820
M Crovella,1108820
A DeOliveira,1108820
D Computac,1108820
P Heeman,24920
G Hirst,24920
E Baum,27066
J Scott,30156
P Daniel,30156
S Weld,30156
D Weld,27971
C Anderson,27971
D Smith,27971
S Benson,28215
S Safra,28459
M Tennenholtz,28459
M Chiodo,29062
P Giusto,29062
H Hsieh,29062
A Jurecska,29062
L Lavagno,29062
A SangiovanniVincentelli,29062
E Durfee,1132585
D Damouth,1132585
M Huber,1132585
T Montgomery,1132585
S Sen,1132585
L Ihrig,33303
S Kambhampati,33303
A Borgida,33723
R Brachman,33723
R Arkin,35769
S Zilberstein,36524
V Lesser,36524
H Kautz,14013
P Ladkin,14013
D Draper,52121
S Hanks,52121
D Weld,52121
M Simina,38845
J Kolodner,38845
B Selman,39471
H Kautz,39471
S Hanks,45514
M Pollack,45514
P Cohen,45514
J Allen,231519
G Ferguson,231519
K VanBelleghem,51424
M Denecker,51424
D DeSchreye,51424
M Nitsche,51433
J Tash,51446
S Russell,51446
T Finin,55395
R Fritzson,55395
D McKay,55395
R McEntire,55395
C Carothers,56859
R Fujimoto,56859
Y Lin,56859
D Musliner,62727
E Durfee,62727
K Shin,62727
P Haddawy,63272
S Hanks,63272
J Laird,63838
D Pearson,63838
S Huffman,63838
P Waterhouse,63838
A Galton,65067
M Williamson,1109338
S Hanks,1109338
C Knoblock,67634
C Atkeson,70520
S Fox,73327
D Leake,73327
L Liu,80367
C Pu,80367
R Clark,35772
R Arkin,35772
A Ram,35772
L Pryor,83672
G Collins,83672
R Tsuneto,83715
D Nau,83715
J Hendler,83715
E Hwang,87162
B Prabhakaran,87162
V Subrahmanian,87162
C Knoblock,87682
N Kushmerick,95450
S Hanks,95450
D Weld,95450
S Gupta,67896
W Regli,67896
D Nau,67896
A Bonner,1104110
M Kifer,1104110
L Greenwald,103805
T Dean,103805
Y Reich,106433
S Konda,106433
S Levy,106433
I Monarch,106433
E Subrahmanian,106433
A Levy,77985
A Rajaraman,77985
J Ordille,77985
F Bacchus,113803
C Boutilier,113803
A Grove,113803
C Carothers,1105040
R Fujimoto,1105040
P Dr,434586
H Dieter,434586
T Oates,1783
P Cohen,1783
A Gerevini,132119
L Schubert,132119
P Cohen,181846
M Atkin,181846
T Oates,181846
D Gregory,181846
C Boutilier,146943
R Brafman,146943
M Williamson,133201
K Decker,133201
K Sycara,133201
L Steels,148629
I Horswill,156055
B Cenk,156804
C Knoblock,156804
J Doyle,17995
Y Shoham,17995
M Wellman,17995
R Amant,181433
P Cohen,181433
J Godhavn,192916
A Balluchi,192916
L Crawford,192916
S Sastry,192916
P Avesani,200480
A Perini,200480
F Ricci,200480
J Palsberg,207736
M Schwartzbach,207736
S Anderson,54227
A Carlson,54227
D Westbrook,54227
D Hart,54227
P Cohen,54227
D McDermott,212723
G Ferguson,3259
J Allen,3259
A Wallack,254413
J Canny,254413
S Kambhampati,63836
L Ihrig,63836
B Srivastava,63836
P Stone,32650
M Veloso,32650
C Chiu,32650
B Kuipers,32650
B Williams,170799
P Pandurang,170799
Y Sun,569202
D Weld,569202
W Lewis,272359
M Friedman,583447
D Weld,583447
T Estlin,37485
R Mooney,37485
Y Qu,583953
S Kambhampati,583953
C Knoblock,47729
J Tenenberg,47729
Q Yang,47729
R Achim,542466
S Mohan,542466
B Rhea,542466
T John,542466
R Adler,542466
A Schweikard,537060
R Wilson,537060
D Halperin,537011
R Wilson,537011
Y Koga,176395
K Kondo,176395
J Kuffner,176395
J Latombe,176395
G Linden,41414
S Hanks,41414
N Lesh,41414
M Ernst,90502
T Millstein,90502
D Weld,90502
P Langley,1102948
W Iba,1102948
J Shrager,1102948
M Beetz,137242
D McDermott,137242
A Gertner,426941
B Webber,426941
M Rayner,316231
P Bouillon,316231
D Carter,316231
L Levison,418731
N Badler,418731
A Gertner,467911
J Blythe,26028
R Givan,480030
T Dean,480030
S Lin,479712
T Dean,479712
F Lin,260815
T Estlin,373878
R Mooney,373878
M Wellman,683062
K Larson,683062
M Ford,683062
P Wurman,683062
C Reddy,136766
P Tadepalli,136766
W Griswold,663141
M Chen,663141
R Bowdidge,663141
J David,663141
G DeGiacomo,58513
Y Lesperance,58513
H Levesque,58513
A Bundy,459631
F VanHarmelen,459631
J Hesketh,459631
A Smaill,459631
C Knoblock,346720
A Levy,346720
A Balke,189572
J Pearl,189572
J Cong,723915
D Pan,723915
E Yampratoom,589480
S Oviatt,753243
P Barford,368362
M Crovella,368362
D Marcu,822106
L Liu,848881
C Pu,848881
S McIlraith,1103056
R Michael,822159
Y Johanna,822159
D Moore,822159
T Weing,1103614
S Hafeld,1103614
R Dillmann,1103614
E Fink,1103727
Q Yang,1103727
K Sullivan,1103820
I Kaletyz,1103820
D Notkiny,1103820
R Suarez,1103929
L Basa,1103929
J Rosell,1103929
S Rogers,536381
J Laird,536381
S Rogers,536381
J Laird,536381
S Rogers,1104312
P Langley,1104312
R Jones,37562
M Tambe,37562
J Laird,37562
P Rosenbloom,37562
W VanDeVelde,1104527
K Decker,1104965
V Lesser,1104965
D Blei,1107312
M Rosenstein,110279
P Cohen,110279
M Schmill,110279
M Atkin,110279
D Mladenic,1106266
I Bratko,1106266
R Paul,1106266
M Grobelnik,1106266
D John,90398
P Professor,90398
J Holland,90398
P Keki,90398
B Irani,90398
J Lygeros,1106949
G Pappas,1106949
S Sastry,1106949
W Iba,1107215
M Gervasio,1107215
P Langley,1107215
S Sage,1107215
S Hanks,1107331
D Nguyen,1107331
C Thomas,1107331
R Michael,1107621
F KarlFriedrich,980151
B Bohringer,980151
R Donald,980151
N MacDonald,980151
M Fasciano,1108654
A Deshpande,1108731
A Gollu,1108731
J Boyan,1108742
A Moore,1108742
S Fahlman,1108742
T Mitchell,1108742
T Dietterich,1108742
D Steward,1108746
D Charles,1108746
R Standridge,1108746
D Ph,1108746
J Lever,1109120
M Wallace,1109120
B Richards,1109120
T Mitchell,1109120
R Holte,1109571
M Perez,1109571
R Zimmer,1109571
A MacDonald,1109571
D Traum,1101196
A Williams,1101196
D Rager,1110012
J Hendler,1110012
A Mulvehill,1110012
P VanBeek,1110412
D Manchak,1110412
D Janetzko,221302
K Borner,221302
O Jaschke,221302
G Strube,221302
S Smith,185670
M Becker,185670
J SierraSantiba,1110503
D Mladenic,1112192
M Grobelnik,1112192
R Paul,1112192
I Bratko,1112192
J Stefan,1112192
F Cozman,1110968
E Krotkov,1110968
M Rayner,30958
H Alshawi,30958
I Bretan,30958
D Carter,30958
V Digalakis,30958
B Gamback,30958
J Kaja,30958
J Karlgren,30958
B Lyberg,30958
S Pulman,30958
P Price,30958
C Samuelsson,30958
F Bacchus,1111131
C Boutilier,1111131
A Grove,1111131
A Howe,376134
C Connolly,1111804
K Haugsjaa,1111804
K Souccar,1111804
R Grupen,1111804
C Carothers,1111804
R Fujimoto,1111804
Y Lin,1111804
M Hobbs,321689
G Wickham,321689
D DePaoli,321689
A Goscinski,321689
J Edwards,216829
C Hand,216829
D Plexousakis,408473
J Mylopoulos,408473
J Lenting,202310
P Braspenning,202310
A Ireland,521381
X Dong,1118394
T Lai,1118394
M Nirkhe,547767
S Kraus,547767
D Perlis,547767
W Bldg,547767
D Poole,1121738
K Kanazawa,1121738
A Barrett,29827
D Christianson,29827
M Friedman,29827
C Kwok,29827
K Golden,29827
S Penberthy,29827
Y Sun,29827
D Weld,29827
S Kambhampati,1128511
B Romney,1126769
M Brodie,1125846
M Stonebraker,1125846
S Gerberding,1121884
B Pientka,1121884
S Goldman,1123391
R Rivest,1123391
J Luntz,1123391
W Messner,1123391
H Choset,1123391
M Atkin,1052433
D Westbrook,1052433
P Cohen,1052433
G Jorstad,1052433
R St,193907
Y Amant,193907
K Paul,193907
R Cohen,193907
V Liatsos,1047510
B Richards,1047510
S Das,1121515
J Dicker,1121515
A Armando,1121844
E Melis,1121844
S Ranise,1121844
K Fujimura,1116913
K Fujimura,1116000
L Fegaras,479802
D Maier,479802
T Sheard,479802
M Nagendra,6372
P Keith,6372
D Garvey,6372
V Lesser,6372
S Hall,6372
I Horswill,1119413
L Stein,1119413
A Tate,356573
A Tate,1129388
R Engels,60452
M Arenson,1129760
N Arenson,1129760
J Angeles,1129760
R Rymon,1130613
D Traum,164034
J Allen,164034
G Ferguson,164034
P Heeman,164034
C Hwang,164034
T Kato,164034
N Martin,164034
M Poesio,164034
L Schubert,164034
A Bonner,248516
K Decker,36511
V Lesser,36511
L Obrst,1129386
N Peek,695710
J Ottenkamp,695710
K Koperski,1129312
J Han,1129312
N Stefanovic,1129312
C Yeung,407217
S Leung,407217
H Leung,407217
D Musliner,1132544
E Durfee,1132544
K Shin,1132544
K Koperski,1129331
J Adhikary,1129331
J Han,1129331
G Falkman,1118215
J Warnby,1118215
V Anders,1125945
H Miksch,1125945
E Atkins,1133643
R Miller,1133643
T VanPelt,1133643
K Shaw,1133643
W Ribbens,1133643
P Washabaugh,1133643
D Bernstein,1133643
J Blythe,1124645
M Veloso,1124645
A Perez,1124645
N Green,1117749
J Lehman,1117749
J Contreras,1118522
M Klusch,1118522
J Yen,1118522
V Kirillov,1116942
V Honavar,1116942
K Skadron,1130112
C DiMarco,47574
G Hirst,47574
L Wanner,47574
J Wilkinson,47574
C Boutilier,7420
R Brafman,7420
C Geib,7420
K Claffy,1132518
G Polyzos,1132518
H Braun,1132518
W Korman,1132111
W Griswold,1132111
W Griswold,679303
J Zachary,1120696
T Wang,1125231
V Lifschitz,1124973
H Boley,508142
M Perling,508142
M Sintek,508142
M Kamran,70125
S Yeh,70125
B Nnaji,70125
B Nnaji,1115308
J Sadrach,1115308
S Yeh,1115308
M Nguyen,1120262
A Wang,1120262
R Conradi,1120262
R Rymon,1123936
C Balkanski,1117273
M HuraultPlantet,1117273
I Eric,1119609
B Baum,1119609
A Pease,1127473
C VanKemenade,1131750
J VanDenAkker,1131750
J Kok,1131750
A Caldwell,1134053
A Kahng,1134053
S Mantik,1134053
I Markov,1134053
A Zelikovsky,1134053
L Breslau,1134151
P Cao,1134151
L Fan,1134151
G Phillips,1134151
S Shenker,1134151
P Cao,1134151
L Fan,1134151
N Chang,1135450
D Gildea,1135450
S Narayanan,1135450
J Hertzberg,1135280
S Thiebaux,1135280
A Erdem,1137518
W Lewis,1137518
S Johnson,1137518
M Coutinho,1137822
P Will,1137822
S Chien,800131
A Govindjee,800131
T Estlin,800131
X Wang,800131
R Hill,800131
A Valente,805668
J Breuker,805668
A Valente,805546
J Breuker,805546
K Kukich,245898
K McKeown,245898
N Morgan,245898
J Phillips,245898
J Robin,245898
J Shaw,245898
J Lim,245898
S Nayar,1138535
H Murase,1138535
S Nene,1138535
B Choueiry,1139191
S McIlraith,1139191
Y Iwasaki,1139191
T Loeser,1139191
T Neller,1139191
R Engelmore,1139191
R Fikes,1139191
D Hutter,1139199
K Shillcutt,1139923
W Whittaker,1139923
G Nutt,849507
J Antell,849507
S Brandt,849507
C Gantz,849507
A Griff,849507
J Mankovich,849507
M Mozer,1140540
L Vidmar,1140540
R Dodier,1140540
M Mozer,1140540
M Jordan,1140540
J Kim,1103581
M Gertz,1103581
P Khosla,1103581
V Lesser,1492
J Tash,1104785
R Dearden,7426
C Boutilier,7426
S Smith,1106282
D Nau,1106282
H Spencer,1049740
Z Collyer,1049740
A Levy,5136
D Srivastava,5136
T Kirk,5136
D Simon,1107971
A Kelly,20123
B Grosz,42585
S Kraus,42585
C Wang,70063
D Bourne,70063
C Su,1111944
O Lassila,177484
M Becker,177484
S Smith,177484
